,host_response_rate,host_is_superhost,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,state,country_code,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,reviews_per_month
657,1.0,1,0,Sunnyside,Queens,NY,US,Private room,1,1.0,1.0,1.0,Real Bed,18,1.0,5.0,0.25,1,0.0,3,90,334,26,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0.01,0,0,0.4
658,0.75,0,1,Bedford-Stuyvesant,Brooklyn,NY,US,Private room,2,1.5,1.0,1.0,Real Bed,17,1.05,1.0,0.2,2,0.2,2,60,133,14,94.0,9.0,9.0,10.0,10.0,9.0,9.0,0,0,0.02,0,0,0.28
659,0.8,1,1,Hell's Kitchen,Manhattan,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,13,1.9,1.0,0.7,2,0.2,1,1125,126,159,95.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,2.62
660,0.9,0,1,Kips Bay,Manhattan,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,10,2.0,5.0,1.2,1,0.1,3,60,12,35,98.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0,0.02,0,0,0.47
661,1.0,0,1,Kensington,Brooklyn,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,17,0.55,3.0,0.2,1,0.25,1,14,362,14,94.0,10.0,10.0,9.0,9.0,9.0,9.0,0,0,0.01,0,0,0.28
662,0.9,1,1,East Village,Manhattan,NY,US,Private room,4,1.0,1.0,1.0,Real Bed,56,1.07,10.0,0.75,2,0.6,1,1125,119,97,95.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,0.02,0,0,1.31
663,1.0,0,1,Williamsburg,Brooklyn,NY,US,Entire home/apt,4,1.0,1.0,0.0,Real Bed,14,1.8,5.0,1.1,2,0.4,28,180,357,26,95.0,9.0,9.0,10.0,10.0,10.0,9.0,0,0,0.02,0,0,0.38
664,1.0,0,1,Prospect Heights,Brooklyn,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,33,1.0,0.0,0.2,1,0.2,2,180,218,66,95.0,9.0,9.0,10.0,10.0,10.0,10.0,0,0,0.01,0,0,0.9
665,0.83,0,1,East Village,Manhattan,NY,US,Entire home/apt,5,1.0,2.0,3.0,Real Bed,18,1.51,0.99,0.75,3,0.3,2,365,335,180,83.0,9.0,9.0,9.0,9.0,9.0,8.0,1,0,0.02,0,1,2.36
666,1.0,0,1,Greenpoint,Brooklyn,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,12,1.17,2.0,0.8,1,0.0,3,1124,4,34,96.0,10.0,9.0,10.0,10.0,10.0,9.0,1,0,0.02,0,0,0.45
667,1.0,1,1,Prospect Heights,Brooklyn,NY,US,Entire home/apt,4,1.0,2.0,2.0,Real Bed,26,1.54,1.5,0.5,3,0.25,2,365,132,190,91.0,9.0,9.0,10.0,10.0,10.0,9.0,0,0,0.02,0,1,2.54
668,1.0,1,0,East Harlem,Manhattan,NY,US,Entire home/apt,2,1.0,1.0,1.0,Pull-out Sofa,17,1.2,4.0,1.0,2,0.5,7,150,66,133,93.0,9.0,9.0,10.0,10.0,9.0,9.0,0,0,0.01,0,0,1.76
669,1.0,1,1,Elmhurst,Queens,NY,US,Entire home/apt,3,1.0,1.0,2.0,Real Bed,24,0.99,3.0,0.75,1,0.1,3,180,328,34,99.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,0.02,0,0,0.45
670,1.0,0,1,Park Slope,Brooklyn,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,21,0.65,2.0,0.4,1,0.2,3,6,19,31,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,0.57
671,1.0,1,1,Bushwick,Brooklyn,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,17,1.15,0.0,0.25,2,0.4,3,90,61,39,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0,0.02,0,0,0.52
672,0.9,0,1,Gowanus,Brooklyn,NY,US,Entire home/apt,5,1.5,2.0,2.0,Real Bed,29,1.98,5.0,1.2,4,0.2,2,1125,202,87,97.0,10.0,9.0,10.0,10.0,9.0,9.0,0,0,0.01,0,0,1.58
673,1.0,0,1,Harlem,Manhattan,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,27,0.56,1.0,0.2,1,0.25,2,50,0,181,94.0,9.0,9.0,10.0,10.0,9.0,9.0,0,0,0.01,1,1,2.68
674,1.0,0,0,Upper West Side,Manhattan,NY,US,Private room,1,1.0,1.0,1.0,Futon,16,0.41,1.5,0.5,1,0.0,31,365,359,6,100.0,10.0,10.0,10.0,10.0,8.0,9.0,0,0,0.0,1,1,0.08
675,0.9,0,0,Hell's Kitchen,Manhattan,NY,US,Entire home/apt,2,1.0,0.0,1.0,Real Bed,29,3.5,6.0,0.5,1,0.25,3,30,58,28,98.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0,0.02,0,0,0.37
676,1.0,1,0,Gowanus,Brooklyn,NY,US,Entire home/apt,2,1.0,0.0,2.0,Real Bed,31,2.25,10.0,1.0,2,0.3,7,399,358,57,96.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,0.02,0,0,0.78
677,1.0,0,1,Gramercy,Manhattan,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,21,1.09,1.5,0.5,1,0.15,1,90,316,291,92.0,9.0,9.0,10.0,10.0,10.0,9.0,0,0,0.01,0,0,3.89
678,1.0,1,0,Clinton Hill,Brooklyn,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,22,1.5,4.0,0.75,2,0.2,3,1125,353,47,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,0.93
679,1.0,0,1,Greenpoint,Brooklyn,NY,US,Entire home/apt,4,1.0,2.0,3.0,Real Bed,22,1.1,2.5,0.5,3,0.2,3,18,0,22,92.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,0.36
680,1.0,0,1,Hell's Kitchen,Manhattan,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,15,1.6,3.0,0.45,2,0.0,2,7,241,80,92.0,9.0,9.0,10.0,10.0,10.0,9.0,0,0,0.02,1,1,1.08
681,1.0,1,1,Williamsburg,Brooklyn,NY,US,Private room,2,1.5,1.0,1.0,Real Bed,27,0.64,2.5,0.55,2,0.35,20,60,348,13,98.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0,0.01,0,0,0.22
682,1.0,1,1,Harlem,Manhattan,NY,US,Entire home/apt,4,1.0,2.0,4.0,Real Bed,22,1.36,0.0,1.25,2,0.15,4,10,2,12,91.0,9.0,10.0,10.0,10.0,9.0,9.0,0,0,0.02,0,0,0.16
683,1.0,0,1,Upper West Side,Manhattan,NY,US,Entire home/apt,2,1.0,2.0,2.0,Real Bed,31,1.97,1.0,1.0,2,0.35,1,365,226,83,90.0,9.0,9.0,9.0,9.0,10.0,9.0,1,0,0.01,0,0,1.12
684,1.0,1,1,Prospect-Lefferts Gardens,Brooklyn,NY,US,Entire home/apt,5,1.0,2.0,4.0,Real Bed,24,1.25,5.0,0.75,2,0.35,4,8,29,39,92.0,9.0,9.0,10.0,10.0,9.0,9.0,0,0,0.01,0,0,0.63
685,1.0,0,1,Gramercy,Manhattan,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,25,1.45,5.0,0.85,2,0.3,2,1125,298,153,86.0,9.0,8.0,9.0,9.0,10.0,9.0,0,0,0.02,0,0,2.16
686,1.0,1,0,Hell's Kitchen,Manhattan,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,15,1.48,3.0,0.4,2,0.0,5,30,26,54,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.01,0,0,0.72
687,1.0,0,0,Carroll Gardens,Brooklyn,NY,US,Entire home/apt,4,1.0,2.0,2.0,Real Bed,17,2.2,0.0,1.25,2,0.35,2,20,0,7,100.0,9.0,10.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,0.11
688,1.0,0,1,Hell's Kitchen,Manhattan,NY,US,Entire home/apt,2,1.0,0.0,1.0,Real Bed,22,0.99,2.99,0.69,1,0.1,3,30,114,46,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.0,0,0,0.62
689,1.0,1,0,Williamsburg,Brooklyn,NY,US,Entire home/apt,4,1.0,1.0,3.0,Real Bed,32,1.39,0.0,1.5,3,0.0,2,30,184,190,95.0,10.0,10.0,10.0,10.0,9.0,9.0,1,0,0.01,0,0,2.57
690,0.88,0,0,Washington Heights,Manhattan,NY,US,Private room,2,1.0,1.0,2.0,Real Bed,27,0.88,10.0,0.0,1,0.0,1,90,53,50,93.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0,0.02,1,1,0.91
691,0.7,0,1,Long Island City,Queens,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,42,0.89,4.0,0.49,2,0.2,1,60,112,151,93.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0,0.02,1,1,2.02
692,1.0,0,0,Williamsburg,Brooklyn,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,10,1.8,5.0,1.0,1,0.0,4,60,250,15,99.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,0.02,0,0,0.2
693,0.7,0,1,Williamsburg,Brooklyn,NY,US,Entire home/apt,4,1.0,1.0,2.0,Real Bed,18,1.99,2.0,0.59,2,0.0,4,1125,50,66,88.0,9.0,9.0,9.0,9.0,9.0,9.0,0,0,0.02,0,0,1.23
694,1.0,1,1,Greenwich Village,Manhattan,NY,US,Entire home/apt,2,1.0,0.0,1.0,Real Bed,14,2.2,6.0,1.2,1,0.0,4,90,142,46,97.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,0.02,1,1,0.62
695,1.0,0,1,Windsor Terrace,Brooklyn,NY,US,Private room,3,1.0,1.0,2.0,Real Bed,23,0.55,0.0,0.4,1,0.12,2,60,137,181,94.0,10.0,9.0,10.0,10.0,9.0,10.0,0,0,0.01,1,0,2.43
696,0.88,0,1,West Village,Manhattan,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,15,1.65,5.0,0.7,1,0.25,5,21,47,4,90.0,9.0,8.0,10.0,9.0,10.0,8.0,0,0,0.02,0,0,0.05
697,1.0,0,1,Bushwick,Brooklyn,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,30,0.8,5.0,0.8,1,0.2,30,365,187,2,80.0,10.0,10.0,10.0,8.0,8.0,8.0,0,0,0.01,0,0,0.21
698,1.0,1,1,Gowanus,Brooklyn,NY,US,Entire home/apt,4,1.0,1.0,3.0,Real Bed,41,1.09,3.0,1.0,1,0.15,1,75,334,96,92.0,10.0,10.0,10.0,10.0,9.0,9.0,0,0,0.02,1,1,1.29
699,1.0,0,1,Park Slope,Brooklyn,NY,US,Private room,1,1.0,1.0,2.0,Real Bed,25,0.7,2.0,1.5,1,0.9,3,61,363,23,96.0,9.0,9.0,9.0,9.0,10.0,9.0,0,0,0.02,0,0,0.31
700,1.0,0,1,East Harlem,Manhattan,NY,US,Private room,1,1.0,1.0,1.0,Real Bed,30,1.08,4.0,0.65,1,0.0,4,60,76,154,94.0,10.0,9.0,10.0,10.0,9.0,9.0,0,0,0.02,0,0,2.1
701,1.0,0,1,Crown Heights,Brooklyn,NY,US,Entire home/apt,4,1.0,1.0,2.0,Real Bed,40,1.5,5.0,1.0,1,0.25,2,90,346,189,95.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0.02,0,0,2.53
702,0.77,1,1,East Village,Manhattan,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,33,1.65,2.0,0.65,2,0.85,2,21,24,107,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.01,0,0,1.64
703,0.67,0,0,Greenpoint,Brooklyn,NY,US,Entire home/apt,1,1.0,1.0,1.0,Real Bed,18,0.75,0.0,0.5,1,0.0,14,90,307,25,96.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,0.01,0,0,0.34
704,1.0,0,1,Tottenville,Staten Island,NY,US,Entire home/apt,11,4.0,4.0,6.0,Real Bed,32,2.99,4.0,1.75,7,0.25,3,30,289,47,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0.01,1,1,0.74
705,1.0,0,1,Clinton Hill,Brooklyn,NY,US,Entire home/apt,6,1.0,2.0,4.0,Real Bed,20,1.6,2.0,1.0,2,0.2,7,1125,192,27,94.0,10.0,9.0,10.0,9.0,9.0,9.0,0,0,0.01,0,0,0.43
706,1.0,0,0,Upper East Side,Manhattan,NY,US,Entire home/apt,2,1.0,0.0,1.0,Real Bed,19,1.57,2.5,0.6,1,0.2,2,28,364,36,89.0,9.0,9.0,9.0,10.0,10.0,9.0,0,0,0.02,0,0,0.49
707,1.0,0,1,Hell's Kitchen,Manhattan,NY,US,Entire home/apt,3,1.0,1.0,1.0,Real Bed,17,2.63,3.0,0.75,1,0.0,30,90,80,11,97.0,10.0,10.0,10.0,10.0,9.0,9.0,0,0,0.02,0,1,0.15
708,0.86,1,1,Bedford-Stuyvesant,Brooklyn,NY,US,Entire home/apt,4,1.0,1.0,1.0,Real Bed,19,1.2,2.5,1.2,2,0.25,30,365,142,30,93.0,10.0,9.0,10.0,10.0,8.0,9.0,0,0,0.02,0,0,0.77
709,0.93,1,1,Crown Heights,Brooklyn,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,41,1.45,5.0,0.65,2,0.5,3,60,275,181,94.0,10.0,9.0,10.0,10.0,9.0,9.0,0,0,0.02,1,1,2.43
710,1.0,1,0,Inwood,Manhattan,NY,US,Private room,3,1.0,1.0,1.0,Real Bed,30,0.65,0.0,0.34,1,0.28,2,7,166,227,95.0,10.0,10.0,10.0,10.0,9.0,9.0,1,0,0.02,0,0,3.05
711,1.0,1,0,Canarsie,Brooklyn,NY,US,Private room,4,0.0,1.0,2.0,Real Bed,19,0.69,1.0,0.3,2,0.5,2,31,110,70,95.0,10.0,9.0,10.0,10.0,8.0,9.0,0,0,0.02,1,1,0.94
712,1.0,0,1,Ridgewood,Queens,NY,US,Private room,2,2.0,1.0,2.0,Real Bed,13,0.75,3.0,0.0,1,0.3,2,1125,334,11,98.0,9.0,10.0,10.0,10.0,10.0,9.0,0,0,0.01,1,1,0.17
713,1.0,0,0,Harlem,Manhattan,NY,US,Entire home/apt,10,2.5,3.0,6.0,Futon,23,4.1,5.0,2.8,9,0.15,5,30,353,100,89.0,9.0,9.0,9.0,9.0,8.0,9.0,1,0,0.02,0,0,1.49
714,0.9,0,1,Kips Bay,Manhattan,NY,US,Private room,1,0.5,1.0,1.0,Real Bed,14,0.65,3.0,0.8,1,0.0,5,1125,341,37,91.0,10.0,10.0,10.0,9.0,9.0,9.0,0,0,0.02,1,1,0.58
715,1.0,0,1,Jamaica,Queens,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,23,0.58,1.5,0.15,1,0.1,2,365,365,52,77.0,8.0,9.0,8.0,8.0,8.0,8.0,0,0,0.02,0,0,0.69
716,1.0,0,1,Park Slope,Brooklyn,NY,US,Private room,1,1.0,1.0,1.0,Real Bed,12,0.78,2.0,1.25,1,0.7,5,31,362,1,80.0,10.0,8.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,0.16
717,1.0,1,0,Astoria,Queens,NY,US,Private room,1,1.0,1.0,1.0,Real Bed,24,0.63,1.5,0.49,1,0.0,4,90,338,98,91.0,9.0,9.0,10.0,10.0,9.0,9.0,0,0,0.01,1,1,1.31
718,1.0,0,1,Astoria,Queens,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,25,1.0,2.5,0.6,1,0.0,1,21,74,17,93.0,10.0,9.0,10.0,10.0,9.0,10.0,1,0,0.01,1,0,0.23
719,1.0,0,1,Mariners Harbor,Staten Island,NY,US,Private room,2,1.0,1.0,2.0,Real Bed,33,0.54,4.5,0.45,1,0.18,2,63,212,41,95.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0.02,0,0,0.56
720,1.0,0,0,Maspeth,Queens,NY,US,Entire home/apt,1,1.0,1.0,1.0,Real Bed,39,0.45,1.25,0.58,1,0.0,3,30,359,56,92.0,9.0,9.0,10.0,10.0,8.0,9.0,0,0,0.01,1,1,0.75
721,1.0,0,1,Flatlands,Brooklyn,NY,US,Entire home/apt,5,1.0,1.0,1.0,Futon,32,0.89,1.0,0.4,4,0.1,2,1125,338,203,91.0,9.0,10.0,10.0,10.0,8.0,9.0,1,0,0.02,0,1,2.71
722,0.88,0,1,Prospect Heights,Brooklyn,NY,US,Entire home/apt,3,1.0,1.0,1.0,Real Bed,18,1.5,0.0,0.5,1,0.0,4,5,147,16,94.0,9.0,9.0,10.0,10.0,10.0,10.0,1,0,0.01,0,0,0.27
723,1.0,0,1,NoHo,Manhattan,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,27,2.74,5.0,0.9,1,0.0,30,1000,339,23,95.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0,0.02,0,0,0.33
724,1.0,0,1,East Harlem,Manhattan,NY,US,Private room,1,1.0,1.0,1.0,Real Bed,29,0.92,3.0,0.5,1,0.0,4,60,83,208,94.0,10.0,10.0,10.0,10.0,9.0,9.0,0,0,0.02,0,0,2.78
725,1.0,0,1,East Harlem,Manhattan,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,36,1.35,4.0,0.8,1,0.2,4,50,73,65,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0.02,0,0,1.17
726,0.8,0,1,Williamsburg,Brooklyn,NY,US,Entire home/apt,4,1.0,1.0,2.0,Real Bed,23,1.95,0.0,0.5,4,0.25,1,14,339,35,90.0,9.0,7.0,10.0,10.0,9.0,9.0,0,0,0.01,0,0,0.47
727,1.0,0,0,Greenpoint,Brooklyn,NY,US,Entire home/apt,3,1.0,1.0,1.0,Real Bed,21,1.2,2.0,0.8,1,0.0,5,15,4,18,93.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0.01,0,0,0.24
728,1.0,0,0,East Village,Manhattan,NY,US,Entire home/apt,4,1.0,2.0,2.0,Real Bed,21,2.29,2.0,0.85,2,0.15,1,1125,48,209,91.0,9.0,9.0,10.0,10.0,10.0,9.0,0,0,0.02,0,0,2.8
729,0.88,0,1,West Village,Manhattan,NY,US,Entire home/apt,3,1.0,1.0,1.0,Real Bed,22,1.79,0.99,0.75,1,0.0,14,1123,276,33,94.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0,0.01,0,0,0.45
730,1.0,0,1,SoHo,Manhattan,NY,US,Entire home/apt,5,2.0,2.0,3.0,Real Bed,41,5.95,10.0,3.5,2,0.0,5,12,243,51,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0.01,0,0,0.75
731,1.0,1,1,East Elmhurst,Queens,NY,US,Private room,1,1.0,1.0,1.0,Real Bed,22,0.62,0.0,0.24,1,0.0,1,365,332,268,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0,0.02,1,1,3.98
732,1.0,0,0,Fort Greene,Brooklyn,NY,US,Entire home/apt,4,1.0,1.0,2.0,Real Bed,42,2.05,1.0,0.35,2,0.25,1,35,76,103,97.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,0.01,0,0,1.39
733,1.0,1,1,Williamsburg,Brooklyn,NY,US,Entire home/apt,6,1.0,3.0,3.0,Real Bed,21,1.98,2.0,1.0,3,0.25,2,25,246,247,96.0,10.0,9.0,10.0,10.0,9.0,9.0,0,0,0.02,0,0,3.35
734,1.0,1,1,Greenwich Village,Manhattan,NY,US,Private room,1,1.0,2.0,1.0,Real Bed,21,1.1,0.0,0.28,1,0.0,2,10,262,24,97.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0,0.0,0,0,0.68
735,1.0,1,1,Park Slope,Brooklyn,NY,US,Entire home/apt,12,3.5,5.0,8.0,Real Bed,22,5.5,15.0,3.0,5,0.5,4,180,286,152,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,2.07
736,0.89,0,1,Chelsea,Manhattan,NY,US,Entire home/apt,4,1.0,1.0,1.0,Real Bed,15,2.99,10.0,1.25,3,0.25,2,35,342,29,90.0,10.0,9.0,9.0,9.0,10.0,9.0,0,0,0.01,0,0,0.39
737,0.4,0,1,Gramercy,Manhattan,NY,US,Entire home/apt,3,1.0,2.0,2.0,Real Bed,11,2.5,10.0,1.5,1,0.0,6,30,327,25,91.0,9.0,8.0,10.0,9.0,10.0,9.0,0,0,0.02,0,0,0.42
738,1.0,0,1,Chinatown,Manhattan,NY,US,Private room,2,1.0,1.0,1.0,Futon,15,0.89,9.0,1.2,1,0.2,7,16,36,14,92.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,0.26
739,1.0,0,1,Harlem,Manhattan,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,14,1.5,1.0,0.6,2,0.35,5,730,155,17,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0.02,0,0,0.3
740,1.0,0,1,Bedford-Stuyvesant,Brooklyn,NY,US,Private room,2,2.0,1.0,1.0,Real Bed,14,0.68,2.5,0.4,2,0.5,7,25,307,8,93.0,9.0,8.0,10.0,10.0,8.0,9.0,0,0,0.02,1,1,0.11
741,1.0,0,1,East Village,Manhattan,NY,US,Entire home/apt,2,1.0,2.0,1.0,Real Bed,13,1.3,1.51,0.61,1,0.0,4,365,282,66,93.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0,0.02,0,0,0.9
742,1.0,1,1,Upper West Side,Manhattan,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,29,2.25,5.0,1.0,2,0.75,3,1125,16,17,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.01,0,0,0.54
743,1.0,0,1,Lower East Side,Manhattan,NY,US,Entire home/apt,4,1.0,1.0,3.0,Real Bed,23,1.69,0.0,0.5,2,0.35,5,1125,140,50,90.0,10.0,9.0,10.0,9.0,8.0,9.0,0,0,0.02,0,0,0.67
744,1.0,0,0,Harlem,Manhattan,NY,US,Private room,2,1.5,1.0,1.0,Real Bed,11,0.95,2.0,0.3,1,0.4,10,120,87,5,80.0,10.0,8.0,10.0,10.0,10.0,10.0,0,0,0.0,0,0,0.07
745,0.68,1,1,Hell's Kitchen,Manhattan,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,26,0.75,1.0,0.2,1,0.25,1,100,145,163,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,2.3
746,1.0,1,1,Flatiron District,Manhattan,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,29,3.75,15.0,1.5,2,1.5,3,1125,327,30,98.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0,0.02,0,0,0.96
747,1.0,0,0,Crown Heights,Brooklyn,NY,US,Entire home/apt,15,2.0,3.0,5.0,Real Bed,28,1.68,4.0,1.0,5,0.25,2,28,326,141,92.0,9.0,9.0,10.0,10.0,9.0,9.0,0,0,0.01,0,0,1.92
748,1.0,1,1,Bedford-Stuyvesant,Brooklyn,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,29,0.85,1.0,0.35,2,0.0,4,27,309,220,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0.02,1,1,2.95
749,1.0,0,1,Astoria,Queens,NY,US,Entire home/apt,5,2.0,3.0,3.0,Real Bed,18,2.1,2.0,1.0,5,0.25,7,30,65,1,60.0,6.0,6.0,6.0,6.0,6.0,6.0,0,0,0.02,0,0,0.03
750,1.0,0,1,East Village,Manhattan,NY,US,Entire home/apt,4,1.0,2.0,3.0,Real Bed,14,3.5,10.0,0.8,1,0.0,30,365,364,5,80.0,8.0,7.0,10.0,9.0,10.0,9.0,0,0,0.0,0,0,0.07
751,1.0,0,0,SoHo,Manhattan,NY,US,Entire home/apt,2,1.0,0.0,1.0,Real Bed,21,2.3,0.0,0.75,1,0.0,2,10,144,17,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.01,0,0,1.54
752,1.0,0,1,Williamsburg,Brooklyn,NY,US,Private room,1,1.0,1.0,1.0,Real Bed,16,1.5,2.5,0.35,2,0.0,3,1125,365,32,94.0,10.0,9.0,10.0,10.0,9.0,9.0,0,0,0.02,1,1,0.47
753,1.0,0,1,Park Slope,Brooklyn,NY,US,Entire home/apt,2,1.0,0.0,1.0,Real Bed,35,1.5,3.0,0.6,2,0.2,3,90,321,70,91.0,9.0,9.0,10.0,10.0,10.0,9.0,0,0,0.02,0,0,1.01
754,0.9,0,1,Flatbush,Brooklyn,NY,US,Entire home/apt,4,1.0,1.0,1.0,Real Bed,38,1.2,1.9,0.25,2,0.2,2,1125,13,37,95.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,0.01,0,0,0.52
755,1.0,0,0,Woodside,Queens,NY,US,Entire home/apt,6,1.0,2.0,6.0,Real Bed,23,1.2,2.0,0.8,2,0.2,3,365,325,46,96.0,10.0,10.0,10.0,10.0,9.0,9.0,0,0,0.02,0,0,1.55
756,0.78,1,1,Upper East Side,Manhattan,NY,US,Entire home/apt,4,1.0,1.0,2.0,Real Bed,38,2.0,5.0,0.95,2,0.5,3,90,305,187,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.02,1,1,2.59
757,1.0,0,1,Williamsburg,Brooklyn,NY,US,Private room,2,1.0,1.0,1.0,Real Bed,5,0.69,1.5,0.75,1,0.35,3,60,312,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.02,1,1,0.03
758,1.0,1,1,East Village,Manhattan,NY,US,Entire home/apt,3,1.0,2.0,2.0,Real Bed,30,3.99,50.0,1.5,2,0.5,30,90,90,97,97.0,10.0,10.0,10.0,10.0,9.0,9.0,0,0,0.02,0,0,1.33
759,1.0,1,1,Upper West Side,Manhattan,NY,US,Entire home/apt,7,1.0,1.0,3.0,Real Bed,28,2.95,3.0,0.85,2,0.2,3,14,276,151,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0,0.02,0,1,2.04
760,1.0,0,0,East Village,Manhattan,NY,US,Entire home/apt,3,1.0,1.0,2.0,Real Bed,32,1.6,0.0,1.0,2,0.25,1,14,138,85,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.01,0,0,5.06
761,0.14,0,0,Harlem,Manhattan,NY,US,Entire home/apt,4,1.5,2.0,2.0,Real Bed,38,2.99,2.0,1.0,1,0.5,4,30,365,5,96.0,10.0,9.0,10.0,10.0,9.0,10.0,0,0,0.02,0,0,0.08
762,0.9,0,1,Bedford-Stuyvesant,Brooklyn,NY,US,Entire home/apt,12,2.0,3.0,7.0,Real Bed,27,3.0,5.0,2.5,8,0.15,3,1123,304,53,94.0,10.0,10.0,10.0,10.0,8.0,9.0,0,0,0.02,0,0,1.05
763,1.0,0,1,Midtown,Manhattan,NY,US,Entire home/apt,2,1.0,1.0,1.0,Real Bed,32,3.0,3.0,1.0,1,0.0,2,10,33,37,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0.01,0,0,0.5
764,1.0,0,1,Upper West Side,Manhattan,NY,US,Private room,3,1.0,1.0,2.0,Real Bed,22,1.12,1.0,0.5,1,0.2,2,30,136,286,90.0,9.0,9.0,9.0,10.0,10.0,9.0,1,0,0.02,0,0,3.86
